ID,region,county,lat,long,condition_rate,inspection_date,bridge_length_ft,curb_to_curb_width_ft,deck_area_sq_ft,aadt,year_of_aadt,material,structure,year,popz
260,10,#N/A,40.65735698,-73.80745103,5.44,43343,75,72,8000,4.3,2017,4,3,1946,3.4
261,8,#N/A,41.05511503,-73.81040698,4.62,42675,392,50.2,21874,4.3,2014,4,3,1970,1
262,10,#N/A,40.82825196,-73.84114606,5.27,43286,1545,34.9,77868,4.2,2017,4,3,1971,1.8
263,10,#N/A,40.82835499,-73.84030997,4.69,43259,705,32.8,25400,4.2,2017,4,3,1971,1.8
264,10,#N/A,40.82814704,-73.84191103,5.92,43186,3315,131,454155,4.2,2017,4,3,1971,1.8
265,10,#N/A,40.72770204,-73.88722299,6.16,42878,111,25,3130,4.2,2016,4,3,1988,3.4
266,10,#N/A,40.73365496,-73.92132406,6.16,43000,61,122,8400,4.2,2016,4,3,1969,3.4
267,10,#N/A,40.72739803,-73.90717503,5.63,42914,77,154,14000,4.2,2016,2,8,1969,3.4
268,10,#N/A,40.73075928,-73.91507454,5.35,42660,3856,96.2,392200,4.2,2016,4,3,1969,3.4
269,4,#N/A,43.127,-77.554,7,43332,23,0,2668,4.2,2014,2,19,1963,0.6
270,1,#N/A,42.68115404,-73.77493727,6.44,43299,48,122,9552,4.2,2016,2,12,2004,-0.2
271,10,#N/A,40.71063601,-73.95644697,5.4,43061,1275,59,87465,4.2,2016,7,21,2001,3.9
272,10,#N/A,40.636428,-74.018869,4.31,42969,267,24,7105,4.2,2017,4,3,1962,3.9
273,10,#N/A,40.82508398,-73.86761799,5.25,42636,898,104.5,98331,4.2,2017,5,3,1968,1.8
274,4,#N/A,43.15763103,-77.62468697,6.42,42954,134,103.1,16200,4.1,2014,4,3,1971,0.6
275,3,#N/A,43.09301143,-76.16390866,6.43,43405,203,128.6,26755,4.1,2005,12,3,1986,0.1
276,5,#N/A,42.84128103,-78.79299303,4.1,42928,361,110.3,40900,4.1,2017,4,3,1956,0.9
277,5,#N/A,42.83718703,-78.7931,4.38,42563,175,149,26600,4.1,2017,4,3,1956,0.9
278,5,#N/A,42.84396697,-78.79268601,3.95,42583,161,111.8,18241,4.1,2017,4,3,1956,0.9
279,1,#N/A,42.69410902,-73.83023402,5.33,42878,132,117.5,16051,4,2013,4,3,1968,-0.2
280,0,#N/A,40.77138598,-73.56375004,7,43145,68,69,5644,4,2017,2,8,1940,1.7
281,0,#N/A,40.77488803,-73.54468906,7,43152,52,64,3700,4,2017,2,8,1947,1.7
282,0,#N/A,40.68664032,-73.71538161,6,43398,61,50.5,3400,4,2015,2,8,1934,1.7
283,0,#N/A,40.68687397,-73.71545997,6,43398,66,50.1,3900,4,2015,2,8,1956,1.7
284,5,#N/A,42.93247297,-78.76641794,4.26,43262,224,81.8,20115,4,2017,5,3,1949,0.9
285,5,#N/A,42.932954,-78.78417199,5.87,43305,148,87.5,13794,4,2017,4,3,1967,0.9
286,10,#N/A,40.86839701,-73.83272001,5,42816,173,91.4,16798,4,2017,4,3,1956,1.8
287,4,#N/A,43.17683202,-77.54274102,5.43,43081,164,118,20172,4,2017,4,3,1957,0.6
288,4,#N/A,43.155989,-77.62060496,6.44,42873,113,41,5000,3.9,2014,4,3,1974,0.6
289,10,#N/A,40.760608,-73.963122,6,43173,270,48.8,42301,3.9,2010,4,4,1909,2.2
290,10,#N/A,40.75855869,-73.95255957,4.52,43334,290,24,8410,3.9,2010,3,3,1957,2.2
291,10,#N/A,40.75992701,-73.96174396,6.52,43160,494,22,14820,3.9,2010,4,12,1909,2.2
292,10,#N/A,40.75999599,-73.96169195,6.24,43160,494,21,14820,3.9,2010,4,12,1909,2.2
293,10,#N/A,40.75626701,-73.95940207,5.43,42684,5371,50.9,322300,3.9,2010,4,11,1909,2.2
294,0,#N/A,40.77259398,-73.27994496,6.08,43347,57,52.5,3888,3.9,2016,4,3,1952,1.9
295,0,#N/A,40.77183099,-73.27997401,5.41,43186,71.6,52,4915,3.9,2016,2,8,1951,1.9
296,10,#N/A,40.80531502,-73.92086895,5.33,42961,87,92.3,8700,3.9,2017,2,8,1959,1.8
297,5,#N/A,42.93307601,-78.81045695,5.62,43255,147,89.3,13965,3.9,2017,4,3,1966,0.9
298,10,#N/A,40.61235001,-74.15368306,6.53,43112,207,50,11600,3.9,2011,4,3,1962,0.1
299,10,#N/A,40.82686397,-73.93111898,4.33,43270,549,25,17080,3.9,2009,4,3,1976,1.8
300,0,#N/A,40.68281001,-73.667803,5.34,43425,66,56,3700,3.9,2017,2,8,1934,1.7
301,0,#N/A,40.68298202,-73.66759605,5.36,43431,66,56,3800,3.9,2017,2,8,1956,1.7
302,0,#N/A,40.74142103,-73.21433204,5.73,43354,146,108,16290,3.8,2017,11,3,1985,1.9
303,0,#N/A,40.73920496,-73.22872001,6.16,43315,111,105.4,12306,3.8,2017,11,3,1985,1.9
304,4,#N/A,43.15720699,-77.64922999,5.19,42942,248,106.5,28700,3.8,2014,4,3,1971,0.6
305,4,#N/A,43.15699304,-77.65412997,6.55,42870,104,123,13864,3.8,2014,4,3,1971,0.6
306,0,#N/A,40.76192205,-73.47676703,6.38,42863,63,100,6640,3.8,2016,4,3,1963,1.7
307,0,#N/A,40.75541704,-73.47482695,6.61,42863,81,100,8500,3.8,2017,4,3,1962,1.7
308,8,#N/A,41.27350799,-74.15107398,6,42928,117,102,18578,3.8,2014,2,19,1953,-0.1
309,8,#N/A,41.19319444,-74.18198333,6.27,43040,43,147.9,6540,3.8,2014,2,8,2012,-0.1
310,10,#N/A,40.89874201,-73.86132194,5.36,43102,79,70,7800,3.8,2017,2,12,1951,1.8
311,10,#N/A,40.89787404,-73.86106295,4.85,43006,150,68,13380,3.8,2017,4,4,1952,1.8
312,8,#N/A,41.11921702,-74.16054005,5.82,42853,476,123.6,67308,3.8,2012,4,3,1955,-0.1
313,8,#N/A,41.13393832,-74.1682446,6.31,43349,131,163.4,23226,3.8,2012,4,3,1953,-0.1
314,10,#N/A,40.845322,-73.92807096,6.4,43036,1530,113,195000,3.8,2016,4,12,1962,1.8
315,10,#N/A,40.70888174,-73.84177595,6.07,43199,147,54.2,8673,3.8,2017,2,8,1937,3.4
316,10,#N/A,40.83594303,-73.82454394,6.31,43130,206,65.3,14082,3.8,2016,5,3,2007,1.8
317,10,#N/A,40.73814653,-73.90367305,4.67,43228,84,84,7500,3.7,2017,4,3,1969,3.4
318,10,#N/A,40.73584569,-73.91328357,4.08,43384,2990,84,266105,3.7,2017,4,3,1969,3.4
319,10,#N/A,40.73406404,-73.86452503,5.35,43214,163,34,6064,3.7,2011,5,3,1992,3.4
320,3,#N/A,43.05381779,-76.15204249,3.6,42709,3147,30,144132,3.7,2017,4,3,1968,0.1
321,10,#N/A,40.75833099,-73.85102102,5.85,43066,247,29.8,8100,3.7,1999,4,3,1963,3.4
322,8,#N/A,41.10762297,-73.79921103,5.23,43276,68,114.1,8160,3.7,2017,2,8,1972,1
323,10,#N/A,40.85814101,-73.83050498,6.25,43418,156,83.6,15444,3.7,2017,4,4,1940,1.8
324,0,#N/A,40.68815104,-73.57446902,4.57,42975,60,36,2700,3.7,2015,4,3,1955,1.7
325,0,#N/A,40.72912304,-73.27984595,5.96,43307,138,110,15838,3.7,2017,4,3,1972,1.9
326,0,#N/A,40.73140302,-73.26957096,5.91,42933,153,110,17381,3.7,2017,4,3,1971,1.9
327,0,#N/A,40.73080698,-73.27176596,5.91,42898,202,110,22948,3.7,2017,4,3,1970,1.9
328,8,#N/A,41.00833003,-73.69779398,5.08,42607,168,110.8,19690,3.7,2016,4,3,1960,1
329,8,#N/A,41.000651,-73.684904,6,43240,55,0,11197,3.7,2016,3,19,1960,1
330,3,#N/A,43.05133324,-76.14554501,5.1,42835,74,51,4144,3.6,2017,4,3,1968,0.1
331,3,#N/A,43.05428896,-76.15211897,5.75,43278,163,78,14686,3.6,2017,5,3,1958,0.1
332,8,#N/A,41.12386301,-73.80880703,5.55,43236,151,65.9,10374,3.6,2004,4,3,1992,1
333,0,#N/A,40.70140097,-73.49036499,5,42849,83,98,9600,3.6,2016,2,8,1966,1.7
334,0,#N/A,40.70799197,-73.48580896,4.86,42879,59,78,5623,3.6,2016,4,3,1965,1.7
335,0,#N/A,40.70102602,-73.49035605,6.33,42934,80,98,9704,3.6,2016,2,8,1966,1.7
336,0,#N/A,40.71106704,-73.48289599,5.57,42956,176,78,16772,3.6,2016,4,3,1965,1.7
337,10,#N/A,40.61520004,-74.15736005,5.71,43209,120,50,6700,3.6,2011,4,3,1962,0.1
338,10,#N/A,40.71620904,-73.82546595,5.88,43213,85,50,4930,3.6,2004,2,12,1950,3.4
339,10,#N/A,40.771252,-73.83334404,5.71,42951,556,63.4,37114,3.6,2017,6,6,1984,3.4
340,4,#N/A,43.15119099,-77.60981894,6.5,43088,465,114.5,53243,3.6,2014,4,13,2006,0.6
341,10,#N/A,40.70637097,-73.851845,5.81,42863,28,54.17,1608,3.6,2017,2,8,1937,3.4
342,10,#N/A,40.70522997,-73.85257898,4.56,42864,42,26,2420,3.6,2017,2,12,1938,3.4
343,10,#N/A,40.70423599,-73.85402196,6.42,42863,69,54.8,4200,3.6,2017,6,6,1938,3.4
344,10,#N/A,40.70374802,-73.85567604,5.51,42900,148,57,8900,3.6,2017,3,8,1937,3.4
345,10,#N/A,40.70279498,-73.86244396,6.18,43207,63,71,4800,3.6,2017,2,8,1937,3.4
346,10,#N/A,40.69970402,-73.868596,5.74,42901,77,23.9,4200,3.6,2017,2,8,1937,3.4
347,10,#N/A,40.69624998,-73.87479703,4.54,43119,42,65,3842,3.6,2017,2,8,1935,3.4
348,4,#N/A,43.14361111,-77.5448,6,43341,41,0,4018,3.6,2016,2,19,1989,0.6
349,10,#N/A,40.82466802,-73.82483995,5.88,42979,173,80,16600,3.6,2011,4,3,1961,1.8
350,10,#N/A,40.82671696,-73.83131497,6.23,42978,103,108,13500,3.6,2011,4,3,1970,1.8
351,8,#N/A,41.12018401,-74.14591805,4.48,42913,154,107.8,17402,3.6,2012,4,3,1953,-0.1
352,8,#N/A,41.11946309,-74.14858169,4.64,43270,403,126,51181,3.6,2012,5,4,1953,-0.1
353,10,#N/A,40.759928,-73.89855597,6.13,42880,100,65,7071,3.6,2017,4,3,2003,3.4
354,10,#N/A,40.75778596,-73.89969498,6.89,43269,89,42.7,4112,3.6,2017,6,3,2004,3.4
355,10,#N/A,40.75774401,-73.89998094,6.68,42905,90,43.3,4221,3.6,2017,4,3,2002,3.4
356,10,#N/A,40.75681398,-73.90001795,6.07,42905,444,43.3,20896,3.6,2017,5,6,2003,3.4
357,3,#N/A,43.05159099,-76.14382805,5.83,43277,74,68.8,5800,3.6,2001,4,3,1968,0.1
358,10,#N/A,40.66526198,-73.80218401,5.94,42957,201,62.8,13226,3.5,2017,5,3,1967,3.4
359,0,#N/A,40.72597099,-73.47517604,6.01,42857,148,110,17064,3.5,2017,4,3,1961,1.7
360,3,#N/A,43.05801398,-76.18192195,4.56,43397,139,106.7,15665,3.5,2005,4,3,1958,0.1
361,0,#N/A,40.68737203,-73.62004599,4.54,42858,58,38,3500,3.5,2017,2,8,1956,1.7
362,0,#N/A,40.68757354,-73.6199432,4.82,42858,55,50,2915,3.5,2017,2,8,1930,1.7
363,5,#N/A,42.87073501,-78.84525002,5.23,43210,165,107.3,18365,3.5,2016,4,3,1957,0.9
364,5,#N/A,42.870311,-78.84309496,5.66,43253,572,102,61375,3.5,2016,4,3,1957,0.9
365,5,#N/A,42.86968,-78.83957999,4.58,43003,132,97.3,13543,3.5,2016,4,3,1957,0.9
366,5,#N/A,42.86894597,-78.83542904,4.44,42984,146,97.4,14980,3.5,2016,4,3,1957,0.9
367,5,#N/A,42.86834003,-78.83193806,5.05,42990,130,102.1,13949,3.5,2016,4,3,1957,0.9
368,4,#N/A,43.10752002,-77.574279,6.44,43262,35.0325,0,14800,3.5,2017,3,19,1966,0.6
369,0,#N/A,40.80906401,-73.21709904,5,42957,183,69.3,13249,3.5,2007,4,3,1963,1.9
370,0,#N/A,40.80887101,-73.18530402,4.94,42893,270,75.4,21195,3.5,2017,12,3,1998,1.9
371,0,#N/A,40.80882002,-73.21686301,4.87,42957,183,69.3,13249,3.5,2016,4,3,1963,1.9
372,0,#N/A,40.75565699,-73.618889,6.55,42867,97,49.8,5815,3.5,2016,4,8,1938,1.7
373,0,#N/A,40.75546462,-73.61716747,4.78,43049,116,49.7,6143,3.5,2016,4,3,1990,1.7
374,0,#N/A,40.75566601,-73.61749795,4.85,43049,173,49.7,8807,3.5,2016,4,3,1989,1.7
375,0,#N/A,40.75588202,-73.61896502,6.5,42867,98,50,5184,3.5,2016,4,3,1989,1.7
376,10,#N/A,40.62187795,-74.17310805,6.32,43124,294,27,9937,3.5,2016,4,3,1962,0.1
377,4,#N/A,43.11818096,-77.55240995,6,43270,34.583,0,7500,3.5,2014,2,19,1964,0.6
378,5,#N/A,42.87327397,-78.85753098,6.26,43236,158,102.1,16953,3.5,2016,4,3,1957,0.9
379,5,#N/A,42.872852,-78.85516495,6.05,43018,260,97.4,26675,3.5,2016,4,3,1957,0.9
380,5,#N/A,42.87231602,-78.851668,5.26,42878,136,100,13940,3.5,2016,4,3,1957,0.9
381,5,#N/A,42.87170403,-78.84853495,5.17,42905,179,105.7,19189,3.5,2016,4,3,1957,0.9
382,0,#N/A,40.72009898,-73.30211701,5.1,43418,217,102,23700,3.5,2017,4,3,1972,1.9
383,10,#N/A,40.80200211,-73.93101782,5.71,43394,531,33.5,22852,3.5,2011,4,4,1936,2.2
384,10,#N/A,40.8005767,-73.92836455,4.33,42671,4675,109,583830,3.5,2011,4,16,1936,2.2
385,10,#N/A,40.66543896,-73.99299203,4.33,43223,130,77,10700,3.5,2017,4,8,1955,3.9
386,5,#N/A,42.93070203,-78.81842599,5.98,43217,83,89.3,7885,3.5,2015,4,3,1967,0.9
387,0,#N/A,40.79497897,-73.48731304,4.66,42976,104,111,12700,3.5,2017,3,8,1962,1.7
388,10,#N/A,40.86857798,-73.93091099,4.19,42633,2104,36,89568,3.5,2017,4,4,1939,2.2
389,10,#N/A,40.86889695,-73.93125106,5.34,42951,234,40,12870,3.5,2017,2,12,1937,2.2
390,10,#N/A,40.86691702,-73.93191002,5.67,42951,82,40,4346,3.5,2017,4,8,1937,2.2
391,10,#N/A,40.85213884,-73.942579,5.88,43122,32,44.6,1632,3.5,2017,2,12,1939,2.2
392,10,#N/A,40.85034296,-73.94459403,5.09,42948,602,45.4,29257,3.5,2017,4,4,1937,2.2
393,10,#N/A,40.846388,-73.94514802,5.69,43122,28,33.3,1148,3.5,2017,2,12,1938,2.2
394,10,#N/A,40.85789134,-73.93853846,5.73,43168,1402,45.5,68698,3.5,2017,5,4,1939,2.2
395,5,#N/A,42.880303,-78.878983,5.14,43076,7298,48.7,748775,3.4,2016,5,3,1959,0.9
396,0,#N/A,40.78516304,-73.44468701,6.38,42998,159,75.4,12513,3.4,2017,6,6,1997,1.9
397,10,#N/A,40.71498157,-73.97628206,5.2,42663,6670,76.3,824000,3.4,2011,4,14,1903,2.2
398,10,#N/A,40.6340202,-74.1943405,7,43262,2784,53,155792,3.4,2014,7,3,2018,0.1
399,10,#N/A,40.6338152,-74.1945279,7,42955,2789,53,156184,3.4,2014,7,3,2017,0.1
400,0,#N/A,40.78541297,-73.444577,6.42,42998,159,87.4,14421,3.4,2014,6,6,1997,1.9
401,0,#N/A,40.71447601,-73.33131402,4.44,43041,30,156,6840,3.4,2016,2,12,1932,1.9
402,0,#N/A,40.71376897,-73.33905196,5.75,43304,136,103,14900,3.4,2017,4,3,1968,1.9
403,3,#N/A,43.05477605,-76.11559495,5.67,42852,79,96.8,8100,3.4,2013,4,3,1968,0.1
404,10,#N/A,40.62216667,-73.89665,6.72,43376,1223,51.2,82308,3.4,2011,4,7,2013,3.9
405,10,#N/A,40.621567,-73.897431,6.69,43027,825,57.7,50325,3.4,2011,4,7,2013,3.9
406,8,#N/A,40.89522199,-73.81694701,4.77,43215,55,57,3608,3.3,2007,2,8,1925,1
407,8,#N/A,40.89190499,-73.81596897,5.28,43045,95,51.8,5634,3.3,2007,4,8,1933,1
408,10,#N/A,40.83189403,-73.93526,4.4,43265,1660,33,65000,3.3,2017,4,3,1966,2.2
409,10,#N/A,40.82471003,-73.93453105,4.24,42709,2540,75.3,204350,3.3,2017,5,3,1960,2.2
410,10,#N/A,40.83003149,-73.93494982,4.16,42961,1113,25.8,32055,3.3,2017,6,6,1966,2.2
411,0,#N/A,40.79493101,-73.51137502,4.65,42993,68,72,5114,3.3,2008,6,6,1990,1.7
412,0,#N/A,40.79299897,-73.51594203,6.87,43322,67,66.1,5119,3.3,2008,6,6,1990,1.7
413,0,#N/A,40.68606197,-73.59688204,5.68,43409,59,45,4310,3.3,2016,2,8,1930,1.7
414,0,#N/A,40.68626697,-73.59682105,6.33,43409,59,52,3752,3.3,2016,2,8,1956,1.7
415,0,#N/A,40.69062696,-73.55255703,6,43370,65,46,3400,3.3,2017,2,8,1930,1.7
416,0,#N/A,40.69070899,-73.55315103,6.21,43374,88,51.1,5200,3.3,2017,2,8,1956,1.7
418,10,#N/A,40.52517601,-74.23928903,4.11,43341,2310,48,141060,3.3,2014,4,4,1928,0.1
420,8,#N/A,41.09630497,-73.99108399,5.65,43389,58,82.4,5400,3.3,2004,2,8,1956,-0.1
421,8,#N/A,41.13846277,-73.81659679,4.33,42690,25,111,2920,3.3,2003,2,19,1994,1
422,0,#N/A,40.74555504,-73.278951,5.04,43327,68,53,3900,3.2,2016,4,3,1961,1.9
423,0,#N/A,40.79731696,-73.34213806,5.56,43340,205,68.5,14740,3.2,2016,4,3,1963,1.9
424,10,#N/A,40.900313,-73.89700999,5.64,42948,94,68,7500,3.2,2011,4,8,1937,1.8
425,10,#N/A,40.614929,-74.15748699,5.05,43209,120,50,6700,3.2,2017,4,3,1962,0.1
426,10,#N/A,40.73540554,-73.76746609,5,43116,187,0,4500,3.2,2017,2,19,1961,3.4
427,10,#N/A,40.73252752,-73.76561105,5.62,43203,128,92,12890,3.2,2017,4,3,1963,3.4
428,4,#N/A,43.10879477,-77.59830137,5.28,43389,117,42,5265,3.2,2014,11,3,1981,0.6
429,0,#N/A,40.80515198,-73.44982996,5.09,43137,48,62.2,3450,3.2,2017,2,8,1947,1.7
430,10,#N/A,40.60630403,-74.08290705,6.35,43292,180,46,21000,3.2,2017,4,3,1965,0.1
431,0,#N/A,40.79784403,-73.42151797,5.22,43133,68.4,66,4993,3.2,2015,2,3,1947,1.9
432,0,#N/A,40.80205502,-73.44168697,6.01,42986,48,56,3400,3.2,2015,4,3,1947,1.9
433,10,#N/A,40.88679558,-73.81519783,5.75,43348,100,91.3,10950,3.2,2017,2,12,1956,1.8
434,10,#N/A,40.88534426,-73.8208127,5.15,42915,623,100,66287,3.2,2017,5,3,1995,1.8
435,10,#N/A,40.66692499,-73.83881696,5.54,43257,234,64.6,15776,3.2,2011,4,3,1986,3.4
436,0,#N/A,40.809137,-73.18520003,4.93,42893,270,75.4,21195,3.2,2005,12,3,1998,1.9
437,0,#N/A,40.79760601,-73.34218101,5.78,43340,205,68.8,14740,3.2,2002,4,3,1963,1.9
438,5,#N/A,42.87201503,-78.81626104,5.55,43312,228,97.2,23393,3.2,2016,4,3,1959,0.9
439,0,#N/A,40.79935399,-73.48860298,5,42976,155,117.3,18900,3.1,2016,3,8,1962,1.7
440,0,#N/A,40.79685801,-73.48794804,6.5,42893,101,118.5,12898,3.1,2016,4,3,1962,1.7
441,0,#N/A,40.66263003,-73.568341,5.51,43020,25,113,3100,3.1,2008,2,8,1935,1.7
442,0,#N/A,40.66007004,-73.56818105,5.08,42993,64,106.6,7718,3.1,2008,2,8,1934,1.7
443,0,#N/A,40.65848203,-73.56792496,4.69,42753,108,98,12900,3.1,2008,3,8,1938,1.7
444,4,#N/A,43.11036248,-77.60004148,5.64,43087,312,42,14134,3.1,2008,12,3,1981,0.6
445,1,#N/A,42.65248703,-73.74757904,4.41,43447,567,26,16783,3.1,1989,4,3,1970,-0.2
446,10,#N/A,40.60966696,-74.12133203,7,43203,69,79.7,5716,3.1,2011,6,5,2015,0.1
447,10,#N/A,40.60950101,-74.15038296,6.35,43207,106,62,7187,3.1,2011,4,3,1962,0.1
448,1,#N/A,42.70503902,-73.85374304,5.32,42926,321,39.4,13675,3.1,2014,11,3,1987,-0.2
449,8,#N/A,41.33268198,-73.65887802,6.08,43342,49,120.4,6076,3.1,2016,2,8,1962,1
450,8,#N/A,41.32731204,-73.65839105,4.19,42843,111,120,13542,3.1,2016,4,3,1962,1
451,0,#N/A,40.81249005,-73.11924699,5,42867,89,87.4,8277,3.1,2017,11,3,1998,1.9
452,0,#N/A,40.81219602,-73.12501701,4.92,42843,133,79.4,10986,3.1,2017,11,3,1998,1.9
453,0,#N/A,40.791415,-73.51540401,5.54,43159,58,63,4100,3.1,2016,2,8,1947,1.7
454,0,#N/A,40.79124305,-73.51628706,6,43350,47,64,3361,3.1,2016,2,8,1947,1.7
455,0,#N/A,40.80475902,-73.294634,6.18,43390,135,94.6,13203,3.1,2002,4,3,1963,1.9
456,0,#N/A,40.81276303,-73.11918902,5,42867,89,75.4,7209,3.1,2008,11,3,1998,1.9
457,0,#N/A,40.81246004,-73.12505605,4.92,42843,133,75.4,10494,3.1,2008,11,3,1998,1.9
458,0,#N/A,40.71719304,-73.477059,4.75,42879,85,78,8100,3.1,2016,4,3,1965,1.7
459,10,#N/A,40.82893596,-73.83698395,5.23,43259,2742,38,146697,3.1,2016,4,3,1971,1.8
460,10,#N/A,40.82884697,-73.84032203,5.75,42921,1917,32.8,71395,3.1,2016,4,3,1971,1.8
461,10,#N/A,40.82891703,-73.83716097,5.42,43152,2692,42,293000,3.1,2016,4,3,1971,1.8
462,0,#N/A,40.79473596,-73.51123999,5,42993,70,112.2,9905,3,2016,2,8,1961,1.7
463,0,#N/A,40.79271702,-73.51599798,6.46,43322,67,69.3,4777,3,2016,4,3,1961,1.7
464,4,#N/A,43.11040101,-77.59940797,4.98,43087,726,42,32888,3,2014,12,3,1981,0.6
465,8,#N/A,40.9278011,-73.84006441,4.89,42676,1030,40.3,44908,3,2008,5,3,1983,1
466,8,#N/A,40.92796613,-73.83990416,4.81,42711,690,54.6,40434,3,2008,3,12,1939,1
467,8,#N/A,40.92957158,-73.84836344,5.38,43238,94,75,7802,3,2008,4,3,1972,1
468,8,#N/A,40.92870247,-73.84200661,4,43243,95,50,5377,3,2008,2,12,1930,1
469,8,#N/A,40.92860602,-73.84208598,5.21,43314,95,28.3,2841,3,2008,4,3,1984,1
470,8,#N/A,40.90717901,-73.81378195,5.62,43215,37,23,1036,3,1987,6,2,1987,1
471,8,#N/A,40.91681701,-73.81108501,5.58,43215,37,23,962,3,1987,6,6,1987,1
472,10,#N/A,40.63504502,-73.73979998,5.07,42928,164,86,18302,3,2017,6,6,1993,1.7
473,0,#N/A,40.63247596,-73.73899798,6.81,43175,132,86,14731,3,2017,6,6,1993,1.7
474,0,#N/A,40.81856,-73.29358604,6.18,43147,71,86.5,6500,3,2016,2,8,1951,1.9
475,0,#N/A,40.82349097,-73.34340304,6.18,43137,72,75.3,5780,3,2017,2,8,1950,1.9
476,0,#N/A,40.816355,-73.079057,5.92,43007,97,75.4,7644,3,2005,6,6,1998,1.9
477,10,#N/A,40.71569996,-73.82646596,4.95,43328,116,48.8,6370,3,2002,5,3,1953,3.4
478,5,#N/A,42.91518498,-78.901514,5.76,43319,58,58.6,3770,3,2016,4,3,1957,0.9
479,5,#N/A,42.90410595,-78.90120197,6.33,43236,46,68.6,3363,3,2016,4,3,1994,0.9
480,5,#N/A,42.90134852,-78.90007429,4.17,43420,305,71,22936,3,2016,4,3,1957,0.9
481,10,#N/A,40.74552003,-73.77226304,5.4,42895,210,35,10800,3,1989,4,3,1960,3.4
482,10,#N/A,40.667257,-73.78027101,5.76,43242,147,62,9560,3,2016,4,3,1988,3.4
483,10,#N/A,40.66712898,-73.78015905,5.83,43242,147,89,13900,3,2016,4,3,1992,3.4
484,8,#N/A,40.93260096,-73.87905206,4.25,42857,106,64,7100,2.9,2011,3,8,1940,1
485,4,#N/A,43.19248796,-77.62015399,4.98,43448,972,90,103421,2.9,2014,2,12,1931,0.6
486,0,#N/A,40.81058197,-73.147111,6.59,43186,89,79.4,7575,2.9,2016,11,3,1998,1.9
487,0,#N/A,40.68355496,-73.65482696,6.12,43341,49,52.5,2852,2.9,2016,4,3,1954,1.7
488,0,#N/A,40.68342603,-73.65505698,5.39,43341,47,60,3102,2.9,2016,4,3,1928,1.7
489,4,#N/A,43.08433203,-77.49193304,7,43067,98.7,88,9179,2.9,2014,4,3,2017,0.6
490,1,#N/A,42.95296303,-73.80316705,5,42921,40,0,21080,2.9,2015,4,19,1959,-0.3
491,10,#N/A,40.61207698,-74.15374904,5.52,43112,207,40,9500,2.9,2017,4,3,1962,0.1
492,8,#N/A,41.15766798,-73.81828105,5.82,43256,100,99.5,10530,2.9,2005,4,3,1994,1
493,5,#N/A,42.86900804,-78.82117498,5.03,42950,939,101,100661,2.9,2016,4,3,1957,0.9
494,5,#N/A,42.86802,-78.82775696,5.89,42479,270,48.7,27702,2.9,2016,4,3,1956,0.9
495,8,#N/A,41.519399,-74.02036005,4.37,42874,175,84,15417,2.9,2014,4,3,1962,-0.1
496,10,#N/A,40.60957897,-74.15002003,6.15,43207,106,50,5915,2.8,2013,4,3,1962,0.1
497,10,#N/A,40.62101504,-74.16885801,5.76,43174,150,60,9975,2.8,2017,4,3,1962,0.1
498,1,#N/A,42.70907702,-73.70561303,6,43385,23,0,4300,2.8,2016,4,19,1971,-0.2
499,1,#N/A,42.73261199,-73.69833996,5.92,43340,134,116,16348,2.8,2016,4,3,1971,-0.2
500,1,#N/A,42.73535899,-73.69895195,5.75,43229,98,144.9,14225,2.8,2016,4,3,1971,-0.2
501,0,#N/A,40.70191301,-73.52119798,6,43028,23,110,3700,2.8,2014,3,19,1938,1.7
502,0,#N/A,40.81608896,-73.07901097,6.42,43007,97,87.4,8827,2.8,2016,6,6,1998,1.9
503,4,#N/A,43.15821038,-77.67944027,6.01,43414,154,50,8162,2.8,2009,4,3,1963,0.6
504,0,#N/A,40.80991403,-73.37913003,5.72,43124,49,64,3300,2.8,2017,2,8,1949,1.9
505,5,#N/A,42.93781299,-78.90519301,5.4,43308,100,80.1,8660,2.8,2016,4,3,1957,0.9
506,5,#N/A,42.93592703,-78.90422998,5.46,42828,141,80.7,12295,2.8,2016,4,3,1957,0.9
507,8,#N/A,41.30296303,-73.67485398,6,42691,27,0,4109,2.8,2015,4,19,1972,1
508,0,#N/A,40.81083597,-73.14724999,6.32,43186,89,75.4,7220,2.8,1997,11,3,1998,1.9
509,10,#N/A,40.68979697,-73.89033999,6.25,43244,89,70.2,6817,2.8,2014,2,8,1937,3.4
510,10,#N/A,40.61111008,-74.11679845,6.9,43207,79,86.9,7102,2.7,2011,6,5,1965,0.1
511,10,#N/A,40.79906501,-73.97497195,6.44,43129,49,34.5,2000,2.7,2017,2,12,1938,2.2
512,10,#N/A,40.79910798,-73.97514295,6.44,43129,51,34.5,2081,2.7,2017,2,12,1938,2.2
513,10,#N/A,40.76027297,-73.96357195,6.08,43207,388,26,15042,2.7,2011,4,3,1929,2.2
514,10,#N/A,40.75290901,-73.998989,5.19,43133,468,44,26300,2.7,1994,5,4,1956,2.2
515,10,#N/A,40.75828597,-73.99770398,5.45,43131,193.25,113,26033,2.7,1994,4,8,1942,2.2
516,8,#N/A,41.10837703,-73.80030297,6.33,42612,40,96,14160,2.7,2014,3,19,1972,1
517,10,#N/A,40.71622272,-73.82697084,5.45,43329,116,24,4800,2.7,2017,4,4,1953,3.4
